"","SURVEYR","QID","QUESTION_EN","QUESTION_FR","THEME_EN","THEME_FR","ORGANIZATION_EN","ORGANIZATION_FR","ANSWER1","ANSWER2","ANSWER3","ANSWER4","ANSWER5","ANSWER6","ANSWER7","POSITIVE","NEUTRAL","NEGATIVE","COUNT"
"3491","2018","Q60c","Please indicate the nature of the harassment you experienced. Being excluded or being ignored","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Être exclu(e) ou ignoré(e)","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3492","2018","Q60d","Please indicate the nature of the harassment you experienced. Humiliation","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Humiliation","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3493","2018","Q60e","Please indicate the nature of the harassment you experienced. Interference with work or withholding resources","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Interférence dans le travail ou retenue de ressources","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3494","2018","Q60f","Please indicate the nature of the harassment you experienced. Offensive remark","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Commentaire désobligeant","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3495","2018","Q60g","Please indicate the nature of the harassment you experienced. Personal attack","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Attaque personnelle","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3496","2018","Q60h","Please indicate the nature of the harassment you experienced. Physical violence","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Violence physique","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3497","2018","Q60i","Please indicate the nature of the harassment you experienced. Sexual comment or gesture","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Commentaire ou geste à caractère sexuel","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3498","2018","Q60j","Please indicate the nature of the harassment you experienced. Threat","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Menace","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3499","2018","Q60k","Please indicate the nature of the harassment you experienced. Unfair treatment","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Traitement injuste","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3500","2018","Q60l","Please indicate the nature of the harassment you experienced. Yelling or shouting","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Hurlement ou cris","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3501","2018","Q60m","Please indicate the nature of the harassment you experienced. Other","Veuillez indiquer la nature du harcèlement dont vous avez fait l'objet. Autre","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3502","2018","Q61a","What action(s) did you take to address the harassment you experienced? I discussed the matter with my supervisor or a senior manager.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai discuté du problème avec mon (ma) superviseur(e) ou un cadre supérieur.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3503","2018","Q61b","What action(s) did you take to address the harassment you experienced? I discussed the matter with the person(s) from whom I experienced the harassment.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai discuté du problème avec la ou les personne(s) par laquelle (lesquelles) j'ai été harcelé(e).","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3504","2018","Q61c","What action(s) did you take to address the harassment you experienced? I contacted a human resources advisor in my department or agency.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai communiqué avec un(e) conseiller(ère) en ressources humaines de mon ministère ou organisme.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3505","2018","Q61d","What action(s) did you take to address the harassment you experienced? I contacted my union representative.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai communiqué avec mon (ma) représentant(e) syndical(e).","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3506","2018","Q61e","What action(s) did you take to address the harassment you experienced? I used an informal conflict resolution process.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai eu recours à un processus informel de résolution des conflits.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3507","2018","Q61f","What action(s) did you take to address the harassment you experienced? I filed a grievance or formal complaint.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai déposé un grief ou une plainte officielle.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3508","2018","Q61g","What action(s) did you take to address the harassment you experienced? I resolved the matter informally on my own.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? J'ai réglé la question de façon informelle par moi-même.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3509","2018","Q61h","What action(s) did you take to address the harassment you experienced? Other","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? Autre","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3510","2018","Q61i","What action(s) did you take to address the harassment you experienced? I took no action.","Quelle(s) mesure(s) avez-vous prise(s) pour régler le problème de harcèlement dont vous avez fait l'objet? Je n'ai pris aucune mesure.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3511","2018","Q62a","Why did you not file a grievance or formal complaint about the harassment you experienced? The issue was resolved.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? La situation a été réglée.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3512","2018","Q62b","Why did you not file a grievance or formal complaint about the harassment you experienced? I did not think the incident was serious enough.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? Je ne pensais pas que l'incident était assez grave.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3513","2018","Q62c","Why did you not file a grievance or formal complaint about the harassment you experienced? The behaviour stopped.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? Le comportement s'est arrêté.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3514","2018","Q62d","Why did you not file a grievance or formal complaint about the harassment you experienced? The individual apologized.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? La personne s'est excusée.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3515","2018","Q62e","Why did you not file a grievance or formal complaint about the harassment you experienced? Management intervened.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? La direction est intervenue.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3516","2018","Q62f","Why did you not file a grievance or formal complaint about the harassment you experienced? The individual left or changed jobs.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? La personne a quitté ou changé d'emploi.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3517","2018","Q62g","Why did you not file a grievance or formal complaint about the harassment you experienced? I changed jobs.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? J'ai changé d'emploi.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3518","2018","Q62h","Why did you not file a grievance or formal complaint about the harassment you experienced? I did not know what to do, where to go or whom to ask.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? Je ne savais pas quoi faire, où aller ou à qui parler.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3519","2018","Q62i","Why did you not file a grievance or formal complaint about the harassment you experienced? I was too distraught.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? J'étais trop bouleversé(e).","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520","2018","Q62j","Why did you not file a grievance or formal complaint about the harassment you experienced? I had concerns about the formal complaint process (e.g., confidentiality, how long it would take).","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? J'avais des préoccupations au sujet du processus formel de plaintes (p. ex., la confidentialité, le temps que prendrait le processus).","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521","2018","Q62k","Why did you not file a grievance or formal complaint about the harassment you experienced? I was advised against filing a complaint.","Pourquoi n'avez-vous pas déposé un grief ou une plainte officielle concernant le harcèlement dont vous avez fait l'objet? On m'a conseillé d'éviter de déposer une plainte.","Workplace: Harassment","Milieu de travail: Harcèlement","PRSD and ADMO","DPSR et BSMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
